학교명,시도,행정구,학교급,설립,지역규모,위도,경도,학생수,교원수,정규교원수,기간제교원수,직원수,교원1인당학생수,학생1인당교지면적,기간제비율,정규교원비율,직원당학생수,학생수_log,교지면적_log,cluster,cluster_type,최종유형,과밀score,소멸score,교원밀도_norm,기간제score,과밀등급,소멸등급,기간제등급,과밀target,소멸target,기간제target
논산반월초등학교,충남,논산시,초등학교,공립,시,36.20380803,127.0839721,102.0,12.0,12.0,0.0,10.0,8.5,102.9,0.0,1.0,10.2,4.634728988229636,4.6434288981051814,2,일반형,일반형,5.103849855630414,0.043315907393577296,0.3129770992366412,0.09389312977099236,일반,일반,일반,0,0,0
논산부창초등학교,충남,논산시,초등학교,공립,시,36.20007522,127.0848934,246.0,23.0,20.0,3.0,13.0,10.7,112.3,0.13043478260869565,0.8695652173913043,18.923076923076923,5.5093883366279774,4.730039168033961,2,일반형,일반형,6.423530450132391,0.022857624831309042,0.3969465648854961,0.2103883172917358,일반,일반,일반,0,0,0
논산여자고등학교,충남,논산시,고등학교,공립,시,36.19559346,127.092422,307.0,44.0,38.0,6.0,15.0,7.0,59.3,0.13636363636363635,0.8636363636363636,20.466666666666665,5.730099782973574,4.09933210373314,2,일반형,일반형,4.206633499170813,0.012734487734487735,0.25572519083969464,0.17217210270645383,일반,일반,일반,0,0,0
논산여자상업고등학교,충남,논산시,고등학교,사립,시,36.18482148,127.095938,383.0,45.0,27.0,18.0,14.0,8.5,121.8,0.4,0.6,27.357142857142858,5.950642552587727,4.810557015713042,2,일반형,일반형,5.103257328990227,0.012171648550724638,0.3129770992366412,0.3738931297709923,일반,일반,일반,0,0,0
논산여자중학교,충남,논산시,중학교,공립,시,36.1951859,127.0916519,508.0,45.0,38.0,7.0,16.0,11.3,42.5,0.15555555555555556,0.8444444444444444,31.75,6.2324480165505225,3.7727609380946383,3,초과밀형,과밀형,6.7891954022988505,0.011851883488511147,0.41984732824427484,0.23484308736217135,일반,일반,일반,0,0,0
논산중앙초등학교,충남,논산시,초등학교,공립,시,36.19098204,127.0916705,727.0,49.0,46.0,3.0,19.0,14.8,20.8,0.061224489795918366,0.9387755102040817,38.26315789473684,6.590301048196686,3.0819099697950434,1,소멸위험형,소멸위험형,8.898348623853211,0.010686813186813186,0.5534351145038169,0.2088876772082879,일반,일반,일반,0,0,0
논산중학교,충남,논산시,중학교,공립,시,36.19832511,127.0859957,338.0,38.0,27.0,11.0,17.0,8.9,81.9,0.2894736842105263,0.7105263157894737,19.88235294117647,5.82600010738045,4.417635062141249,3,초과밀형,과밀형,5.344825090470446,0.014295439074200136,0.3282442748091603,0.3011048613901165,일반,일반,일반,0,0,0
당산초등학교,충남,당진시,초등학교,공립,면지역,36.93625546,126.6500418,154.0,16.0,15.0,1.0,14.0,9.6,89.8,0.0625,0.9375,11.0,5.043425116919247,4.508659285607248,2,일반형,일반형,5.764405286343612,0.03263757115749526,0.3549618320610687,0.15023854961832062,일반,일반,일반,0,0,0
당진고등학교,충남,당진시,고등학교,공립,시,36.89181424,126.6242637,880.0,71.0,61.0,10.0,24.0,12.4,21.9,0.14084507042253522,0.8591549295774648,36.666666666666664,6.78105762593618,3.131136910560194,1,소멸위험형,소멸위험형,7.457467248908296,0.007511981334342287,0.4618320610687023,0.23714116761638532,일반,일반,일반,0,0,0
당진정보고등학교,충남,당진시,고등학교,공립,시,36.89207275,126.6246862,578.0,61.0,52.0,9.0,23.0,9.5,47.1,0.14754098360655737,0.8524590163934426,25.130434782608695,6.361302477572996,3.8732821771117156,3,초과밀형,과밀형,5.708316008316008,0.00892807398740877,0.3511450381679389,0.20862219997497183,일반,일반,일반,0,0,0
당진중학교,충남,당진시,중학교,공립,시,36.89272189,126.6213256,1039.0,73.0,62.0,11.0,24.0,14.2,22.8,0.1506849315068493,0.8493150684931506,43.291666666666664,6.946975992135418,3.169685580677429,1,소멸위험형,소멸위험형,8.536806722689075,0.007237525987525988,0.5305343511450382,0.264639757398306,일반,일반,일반,0,0,0
당진중학교대호지분교장,충남,당진시,중학교,공립,면지역,36.89952977,126.5092123,10.0,10.0,8.0,2.0,3.0,1.0,2440.6,0.2,0.8,3.3333333333333335,2.3978952727983707,7.800408841090138,0,도심밀집형,과밀형,0.6001638269986893,0.09090909090909091,0.0267175572519084,0.1480152671755725,일반,TOP3,일반,0,1,0
당진초등학교,충남,당진시,초등학교,공립,시,36.89181359,126.6334616,461.0,38.0,36.0,2.0,16.0,12.1,54.5,0.05263157894736842,0.9473684210526315,28.8125,6.135564891081739,4.0163830207523885,3,초과밀형,과밀형,7.267207207207207,0.013902763902763902,0.45038167938931295,0.17195660907995178,일반,일반,일반,0,0,0
대관초등학교,충남,보령시,초등학교,공립,시,36.35734587,126.5848642,223.0,22.0,20.0,2.0,13.0,10.1,68.4,0.09090909090909091,0.9090909090909091,17.153846153846153,5.4116460518550396,4.239886867512759,3,초과밀형,과밀형,6.065763688760806,0.023971273291925464,0.3740458015267175,0.1758501040943789,일반,일반,일반,0,0,0
대기초등학교,충남,태안군,초등학교,공립,면지역,36.8004952,126.2567406,51.0,11.0,11.0,0.0,8.0,4.6,273.8,0.0,1.0,6.375,3.9512437185814275,5.616043560348194,0,도심밀집형,과밀형,2.761455604075691,0.05128205128205128,0.16412213740458015,0.04923664122137404,일반,일반,일반,0,0,0
대남초등학교,충남,보령시,초등학교,공립,시,36.35189113,126.5938495,79.0,14.0,14.0,0.0,11.0,5.6,220.8,0.0,1.0,7.181818181818182,4.382026634673881,5.401776074916267,2,일반형,일반형,3.36180342651037,0.03958333333333333,0.20229007633587787,0.06068702290076336,일반,일반,일반,0,0,0
대덕초등학교,충남,당진시,초등학교,공립,시,36.88280457,126.6397174,811.0,53.0,48.0,5.0,23.0,15.3,21.0,0.09433962264150944,0.9056603773584906,35.26086956521739,6.699500340161678,3.091042453358316,1,소멸위험형,소멸위험형,9.198181818181817,0.009875022806057288,0.5725190839694657,0.2377934610398963,일반,일반,일반,0,0,0
대명중학교,충남,보령시,중학교,사립,시,36.34076327,126.6199677,341.0,29.0,14.0,15.0,11.0,11.8,59.8,0.5172413793103449,0.4827586206896552,31.0,5.834810737062605,4.107589788972121,3,초과밀형,과밀형,7.086578947368421,0.018128654970760234,0.4389312977099237,0.4937483548302185,일반,일반,TOP3,0,0,1
대산고등학교,충남,서산시,고등학교,공립,읍지역,36.93639053,126.4383891,546.0,48.0,41.0,7.0,17.0,11.4,45.5,0.14583333333333334,0.8541666666666666,32.11764705882353,6.304448802421981,3.8394523125933104,3,초과밀형,과밀형,6.848602150537634,0.011118158415102787,0.42366412213740456,0.2291825699745547,일반,일반,일반,0,0,0
대산중학교,충남,서산시,중학교,사립,읍지역,36.93326619,126.4404028,173.0,21.0,13.0,8.0,7.0,8.2,100.8,0.38095238095238093,0.6190476190476191,24.714285714285715,5.159055299214529,4.623010104116422,2,일반형,일반형,4.923929273084479,0.025600835945663532,0.30152671755725186,0.35712468193384217,일반,일반,일반,0,0,0
대산초등학교,충남,서산시,초등학교,공립,읍지역,36.940215,126.4349309,272.0,24.0,21.0,3.0,10.0,11.3,72.4,0.125,0.875,27.2,5.60947179518496,4.29592393562047,3,초과밀형,과밀형,6.7854495912806545,0.021831501831501832,0.41984732824427484,0.21345419847328245,일반,일반,일반,0,0,0
대술중학교,충남,예산군,중학교,공립,면지역,36.6566695,126.8917371,23.0,10.0,7.0,3.0,5.0,2.3,633.7,0.3,0.7,4.6,3.1780538303479458,6.453152446312425,0,도심밀집형,과밀형,1.3806302190011028,0.06628787878787878,0.07633587786259541,0.23290076335877863,일반,일반,일반,0,0,0
대술초등학교,충남,예산군,초등학교,공립,면지역,36.65667977,126.8960835,26.0,13.0,13.0,0.0,6.0,2.0,597.4,0.0,1.0,4.333333333333333,3.295836866004329,6.394259426660267,0,도심밀집형,과밀형,1.200668449197861,0.05423280423280423,0.0648854961832061,0.01946564885496183,일반,일반,일반,0,0,0
대왕초등학교,충남,부여군,초등학교,공립,읍지역,36.26892595,126.9275871,32.0,10.0,10.0,0.0,10.0,3.2,340.3,0.0,1.0,3.2,3.4965075614664802,5.832761855912661,0,도심밀집형,과밀형,1.9211719894520949,0.06060606060606061,0.11068702290076336,0.033206106870229006,일반,일반,일반,0,0,0
대정초등학교,충남,홍성군,초등학교,공립,면지역,36.54760196,126.637663,31.0,11.0,11.0,0.0,7.0,2.8,339.0,0.0,1.0,4.428571428571429,3.4657359027997265,5.8289456176102075,0,도심밀집형,과밀형,1.6811764705882353,0.057291666666666664,0.09541984732824427,0.028625954198473278,일반,일반,일반,0,0,0
대창초등학교,충남,보령시,초등학교,공립,읍지역,36.23189462,126.6060206,34.0,12.0,11.0,1.0,9.0,2.8,428.0,0.08333333333333333,0.9166666666666666,3.7777777777777777,3.5553480614894135,6.061456918928017,0,도심밀집형,과밀형,1.680932400932401,0.05274725274725275,0.09541984732824427,0.08695928753180661,일반,일반,일반,0,0,0
대천고등학교,충남,보령시,고등학교,공립,시,36.36580643,126.6049566,490.0,50.0,45.0,5.0,23.0,9.8,167.5,0.1,0.9,21.304347826086957,6.19644412779452,5.126935749792416,2,일반형,일반형,5.882373887240356,0.010822251507527655,0.36259541984732824,0.17877862595419847,일반,일반,일반,0,0,0
대천동대초등학교,충남,보령시,초등학교,공립,시,36.35252052,126.6145713,903.0,57.0,50.0,7.0,24.0,15.8,23.0,0.12280701754385964,0.8771929824561403,37.625,6.806829360392176,3.1780538303479458,1,소멸위험형,소멸위험형,9.496666666666668,0.009173787000305158,0.5916030534351145,0.2634458283112361,일반,일반,일반,0,0,0
대천여자고등학교,충남,보령시,고등학교,공립,시,36.35975001,126.5849396,487.0,52.0,44.0,8.0,20.0,9.4,52.6,0.15384615384615385,0.8461538461538461,24.35,6.1903154058531475,3.9815490680767565,3,초과밀형,과밀형,5.647462686567164,0.010458552428085369,0.3473282442748092,0.21189078097475045,일반,일반,일반,0,0,0
대천여자상업고등학교,충남,보령시,고등학교,공립,시,36.33215727,126.579488,266.0,34.0,30.0,4.0,11.0,7.8,81.4,0.11764705882352941,0.8823529411764706,24.181818181818183,5.58724865840025,4.411585436915426,2,일반형,일반형,4.684854368932038,0.016158373461744247,0.2862595419847328,0.16823080377189042,일반,일반,일반,0,0,0
대천여자중학교,충남,보령시,중학교,공립,시,36.3546507,126.5927627,476.0,39.0,33.0,6.0,15.0,12.2,36.2,0.15384615384615385,0.8461538461538461,31.733333333333334,6.1675164908883415,3.616308761279101,3,초과밀형,과밀형,7.330752688172042,0.013548218029350106,0.4541984732824427,0.2439518496770405,일반,일반,일반,0,0,0
대천중학교,충남,보령시,중학교,공립,시,36.3423924,126.6005643,516.0,44.0,36.0,8.0,19.0,11.7,48.9,0.18181818181818182,0.8181818181818182,27.157894736842106,6.248042874508429,3.910021002757473,3,초과밀형,과밀형,7.028016032064127,0.012078229099505696,0.43511450381679384,0.2578070784177654,일반,일반,일반,0,0,0
대천초등학교,충남,보령시,초등학교,공립,시,36.35411552,126.6006772,539.0,42.0,39.0,3.0,18.0,12.8,60.6,0.07142857142857142,0.9285714285714286,29.944444444444443,6.29156913955832,4.120661870539474,3,초과밀형,과밀형,7.686493506493506,0.012553832902670111,0.4770992366412214,0.1931297709923664,일반,일반,일반,0,0,0
대철중학교,충남,서산시,중학교,사립,면지역,36.80463451,126.5782709,95.0,16.0,13.0,3.0,9.0,5.9,335.8,0.1875,0.8125,10.555555555555555,4.564348191467836,5.819489282368171,2,일반형,일반형,3.541187648456057,0.03462009803921569,0.2137404580152672,0.19537213740458015,일반,일반,일반,0,0,0
대홍초등학교,충남,천안시,초등학교,공립,읍지역,36.94919431,127.146516,37.0,11.0,10.0,1.0,7.0,3.4,475.5,0.09090909090909091,0.9090909090909091,5.285714285714286,3.6375861597263857,6.166467723094256,0,도심밀집형,과밀형,2.0408394543546695,0.05482456140350877,0.11832061068702289,0.0991325468424705,일반,일반,일반,0,0,0
대흥고등학교,충남,예산군,고등학교,사립,면지역,36.60548656,126.7916056,137.0,17.0,13.0,4.0,9.0,8.1,122.7,0.23529411764705882,0.7647058823529411,15.222222222222221,4.927253685157205,4.8178592793984425,2,일반형,일반형,4.863233629749393,0.03140096618357488,0.29770992366412213,0.25401885945217784,일반,일반,일반,0,0,0
대흥초등학교,충남,예산군,초등학교,공립,면지역,36.60754788,126.7898866,21.0,11.0,10.0,1.0,7.0,1.9,657.9,0.09090909090909091,0.9090909090909091,3.0,3.091042453358316,6.490571777919774,0,도심밀집형,과밀형,1.1406070723933828,0.06439393939393939,0.061068702290076333,0.08195697432338653,일반,일반,일반,0,0,0
덕산고등학교,충남,예산군,고등학교,공립,읍지역,36.66632026,126.682976,405.0,45.0,36.0,9.0,17.0,9.0,38.4,0.2,0.8,23.823529411764707,6.0063531596017325,3.673765816303888,3,초과밀형,과밀형,5.410152284263959,0.012101092310987363,0.3320610687022901,0.239618320610687,일반,일반,일반,0,0,0
덕산중학교,충남,예산군,중학교,공립,읍지역,36.66586128,126.6819128,775.0,59.0,48.0,11.0,17.0,13.1,18.6,0.1864406779661017,0.8135593220338984,45.588235294117645,6.654152520183219,2.975529566236472,1,소멸위험형,소멸위험형,7.880408163265305,0.00897766323024055,0.48854961832061067,0.27707336007245437,일반,일반,일반,0,0,0
덕산초등학교,충남,예산군,초등학교,공립,면지역,36.70611057,126.668446,93.0,14.0,12.0,2.0,12.0,6.6,325.7,0.14285714285714285,0.8571428571428571,7.75,4.543294782270004,5.789042318607025,2,일반형,일반형,3.961224364860728,0.038652482269503546,0.24045801526717556,0.17213740458015264,일반,일반,일반,0,0,0
덕암초등학교,충남,공주시,초등학교,공립,특수지역,36.63032479,126.970008,21.0,9.0,9.0,0.0,7.0,2.3,455.0,0.0,1.0,3.0,3.091042453358316,6.1224928095143865,0,도심밀집형,과밀형,1.380877192982456,0.07272727272727272,0.07633587786259541,0.022900763358778622,일반,TOP5,일반,0,1,0
도고온천초등학교,충남,아산시,초등학교,공립,면지역,36.7576106,126.8754528,48.0,10.0,10.0,0.0,9.0,4.8,265.2,0.0,1.0,5.333333333333333,3.8918202981106265,5.5842479059610115,0,도심밀집형,과밀형,2.881502629601803,0.055658627087198514,0.1717557251908397,0.05152671755725191,일반,일반,일반,0,0,0
도고중학교,충남,아산시,중학교,공립,면지역,36.74268762,126.9018017,33.0,12.0,10.0,2.0,6.0,2.8,783.7,0.16666666666666666,0.8333333333333334,5.5,3.5263605246161616,6.6653014791334275,0,도심밀집형,과밀형,1.6805097489486427,0.05316742081447964,0.09541984732824427,0.14529262086513994,일반,일반,일반,0,0,0
도고초등학교,충남,아산시,초등학교,공립,면지역,36.74654967,126.8988007,65.0,10.0,9.0,1.0,5.0,6.5,239.2,0.1,0.9,13.0,4.189654742026425,5.481471909645883,2,일반형,일반형,3.9016652789342214,0.05303030303030303,0.2366412213740458,0.14099236641221374,일반,일반,일반,0,0,0
도산초등학교,충남,논산시,초등학교,공립,특수지역,36.16170232,127.3156484,91.0,11.0,11.0,0.0,5.0,8.3,128.1,0.0,1.0,18.2,4.5217885770490405,4.860587297852597,2,일반형,일반형,4.9830983733539895,0.04710144927536232,0.3053435114503817,0.0916030534351145,일반,일반,일반,0,0,0
도장초등학교,충남,천안시,초등학교,공립,읍지역,36.74741778,127.1803506,46.0,10.0,10.0,0.0,11.0,4.6,132.0,0.0,1.0,4.181818181818182,3.8501476017100584,4.890349128221754,2,일반형,일반형,2.7630075187969925,0.05609284332688588,0.16412213740458015,0.04923664122137404,일반,일반,일반,0,0,0
도하초등학교,충남,천안시,초등학교,공립,읍지역,36.94878658,127.1668847,53.0,11.0,10.0,1.0,8.0,4.8,321.1,0.09090909090909091,0.9090909090909091,6.625,3.9889840465642745,5.774862056337153,0,도심밀집형,과밀형,2.881241850357032,0.05092592592592592,0.1717557251908397,0.11516308119361554,일반,일반,일반,0,0,0
동강중학교,충남,서천군,중학교,사립,면지역,36.07188978,126.7491652,91.0,12.0,7.0,5.0,8.0,7.6,170.8,0.4166666666666667,0.5833333333333334,11.375,4.5217885770490405,5.146331009550155,2,일반형,일반형,4.562328288707799,0.04389632107023411,0.27862595419847325,0.3752544529262086,일반,일반,일반,0,0,0
동덕초등학교,충남,아산시,초등학교,공립,면지역,36.82086735,127.0842567,230.0,23.0,23.0,0.0,15.0,10.0,72.6,0.0,1.0,15.333333333333334,5.442417710521793,4.298645025734831,3,초과밀형,과밀형,6.005434782608695,0.022997835497835496,0.3702290076335878,0.11106870229007633,일반,일반,일반,0,0,0
동암초등학교,충남,서산시,초등학교,공립,면지역,36.7624768,126.5116865,77.0,11.0,11.0,0.0,10.0,7.0,187.4,0.0,1.0,7.7,4.356708826689592,5.238567362142263,2,일반형,일반형,4.202123142250531,0.04807692307692307,0.25572519083969464,0.07671755725190839,일반,일반,일반,0,0,0
동영중학교,충남,청양군,중학교,사립,면지역,36.40091037,126.7663426,12.0,9.0,4.0,5.0,4.0,1.3,1446.4,0.5555555555555556,0.4444444444444444,3.0,2.5649493574615367,7.277524122432028,0,도심밀집형,과밀형,0.7802763576067432,0.08846153846153847,0.03816793893129772,0.4003392705682782,일반,TOP3,TOP5,0,1,1
두마초등학교,충남,계룡시,초등학교,공립,면지역,36.2696785,127.2695559,531.0,37.0,34.0,3.0,16.0,14.4,25.8,0.08108108108108109,0.918918918918919,33.1875,6.2766434893416445,3.288401887516811,1,소멸위험형,소멸위험형,8.65492537313433,0.014097744360902255,0.5381679389312978,0.2182071384361461,일반,일반,일반,0,0,0
둔포중학교,충남,아산시,중학교,사립,면지역,36.92635313,127.0434001,208.0,22.0,9.0,13.0,8.0,9.5,96.7,0.5909090909090909,0.4090909090909091,26.0,5.342334251964811,4.581901559048737,2,일반형,일반형,5.704094165813715,0.024131474932390262,0.3511450381679389,0.5189798750867453,일반,일반,TOP1,0,0,1
둔포초등학교,충남,아산시,초등학교,공립,면지역,36.92723184,127.0388142,356.0,31.0,29.0,2.0,13.0,11.5,40.5,0.06451612903225806,0.9354838709677419,27.384615384615383,5.877735781779639,3.7256934272366524,3,초과밀형,과밀형,6.909638554216867,0.017025560224089634,0.42748091603053434,0.17340556513174094,일반,일반,일반,0,0,0
마곡초등학교,충남,공주시,초등학교,공립,면지역,36.55895547,127.0177427,20.0,10.0,10.0,0.0,7.0,2.0,535.9,0.0,1.0,2.857142857142857,3.044522437723423,6.2858118574285236,0,도심밀집형,과밀형,1.2007450176941703,0.06926406926406926,0.0648854961832061,0.01946564885496183,일반,일반,일반,0,0,0
마동초등학교,충남,서천군,초등학교,공립,면지역,36.02493256,126.7144149,67.0,12.0,12.0,0.0,8.0,5.6,242.7,0.0,1.0,8.375,4.219507705176107,5.495937960631161,2,일반형,일반형,3.3616413623307344,0.045814479638009054,0.20229007633587787,0.06068702290076336,일반,일반,일반,0,0,0
마산초등학교,충남,서천군,초등학교,공립,면지역,36.12106798,126.7946442,21.0,9.0,9.0,0.0,7.0,2.3,593.3,0.0,1.0,3.0,3.091042453358316,6.387384242372615,0,도심밀집형,과밀형,1.380673060743732,0.07272727272727272,0.07633587786259541,0.022900763358778622,일반,TOP5,일반,0,1,0
만리포고등학교,충남,태안군,고등학교,공립,면지역,36.76035844,126.1908228,92.0,21.0,17.0,4.0,10.0,4.4,249.5,0.19047619047619047,0.8095238095238095,9.2,4.532599493153256,5.523458920524919,2,일반형,일반형,2.6415968063872257,0.028103616813294235,0.15648854961832065,0.1802798982188295,일반,일반,일반,0,0,0
만리포중학교,충남,태안군,중학교,공립,면지역,36.76552125,126.1939311,18.0,10.0,9.0,1.0,6.0,1.8,1873.3,0.1,0.9,3.0,2.9444389791664403,7.535990535364939,0,도심밀집형,과밀형,1.080213413007523,0.07177033492822966,0.05725190839694657,0.08717557251908396,일반,TOP5,일반,0,1,0
면천중학교,충남,당진시,중학교,공립,면지역,36.81914558,126.6629937,36.0,10.0,9.0,1.0,4.0,3.6,616.8,0.1,0.9,9.0,3.6109179126442243,6.4261647804844815,0,도심밀집형,과밀형,2.1606474587245064,0.05896805896805897,0.12595419847328246,0.10778625954198473,일반,일반,일반,0,0,0
면천초등학교,충남,당진시,초등학교,공립,면지역,36.8178116,126.6626079,47.0,11.0,11.0,0.0,10.0,4.3,334.1,0.0,1.0,4.7,3.871201010907891,5.814428994743265,0,도심밀집형,과밀형,2.581193673530289,0.05208333333333333,0.15267175572519084,0.04580152671755725,일반,일반,일반,0,0,0
명지초등학교,충남,서산시,초등학교,공립,읍지역,36.97168634,126.4100648,61.0,10.0,10.0,0.0,10.0,6.1,232.7,0.0,1.0,6.1,4.127134385045092,5.454038241544812,2,일반형,일반형,3.661711596063329,0.053519061583577714,0.22137404580152673,0.06641221374045801,일반,일반,일반,0,0,0
명천초등학교,충남,보령시,초등학교,공립,시,36.33876235,126.6112956,832.0,50.0,46.0,4.0,20.0,16.6,26.6,0.08,0.92,41.6,6.725033642166843,3.3178157727231046,1,소멸위험형,소멸위험형,9.974492753623188,0.010404161664665866,0.6221374045801528,0.2426412213740458,TOP5,일반,일반,1,0,0
모산중학교,충남,아산시,중학교,공립,읍지역,36.76870534,127.0555616,1175.0,81.0,67.0,14.0,17.0,14.5,19.9,0.1728395061728395,0.8271604938271605,69.11764705882354,7.069874128458572,3.039749158970765,1,소멸위험형,소멸위험형,8.719138755980861,0.006522731043636967,0.5419847328244275,0.2835830741683159,일반,일반,일반,0,0,0
모산초등학교,충남,아산시,초등학교,공립,읍지역,36.76944617,127.0519061,1002.0,66.0,62.0,4.0,24.0,15.2,12.5,0.06060606060606061,0.9393939393939394,41.75,6.910750787961936,2.6026896854443837,1,소멸위험형,소멸위험형,9.14962962962963,0.007961191053704558,0.5687022900763359,0.21303492944714317,일반,일반,일반,0,0,0
모항초등학교,충남,태안군,초등학교,공립,면지역,36.77312142,126.1398756,25.0,10.0,10.0,0.0,10.0,2.5,482.3,0.0,1.0,2.5,3.258096538021482,6.180637578851038,0,도심밀집형,과밀형,1.500827643285744,0.06468531468531469,0.08396946564885496,0.025190839694656488,일반,일반,일반,0,0,0
목면초등학교,충남,청양군,초등학교,공립,면지역,36.42152913,127.0041989,24.0,10.0,9.0,1.0,8.0,2.4,417.4,0.1,0.9,3.0,3.2188758248682006,6.0364379127507135,0,도심밀집형,과밀형,1.4409560229445506,0.06545454545454546,0.08015267175572519,0.09404580152671754,일반,일반,일반,0,0,0
목천고등학교,충남,천안시,고등학교,공립,읍지역,36.78283528,127.2318896,276.0,37.0,31.0,6.0,15.0,7.5,150.7,0.16216216216216217,0.8378378378378378,18.4,5.6240175061873385,5.021904886354487,2,일반형,일반형,4.502636783124588,0.014962948888466653,0.2748091603053435,0.19595626160511656,일반,일반,일반,0,0,0
목천초등학교,충남,천안시,초등학교,공립,읍지역,36.78791236,127.2357226,104.0,15.0,14.0,1.0,11.0,6.9,168.6,0.06666666666666667,0.9333333333333333,9.454545454545455,4.653960350157523,5.133442723357803,2,일반형,일반형,4.142358490566037,0.03601190476190476,0.25190839694656486,0.12223918575063612,일반,일반,일반,0,0,0
미산중학교,충남,보령시,중학교,공립,특수지역,36.28888957,126.6770858,34.0,11.0,9.0,2.0,5.0,3.1,725.7,0.18181818181818182,0.8181818181818182,6.8,3.5553480614894135,6.58851373762259,0,도심밀집형,과밀형,1.8605504334663547,0.05595238095238095,0.10687022900763359,0.15933379597501734,일반,일반,일반,0,0,0
미죽초등학교,충남,천안시,초등학교,공립,면지역,36.73782757,127.1504944,103.0,11.0,10.0,1.0,11.0,9.4,118.3,0.09090909090909091,0.9090909090909091,9.363636363636363,4.6443908991413725,4.78164132910387,2,일반형,일반형,5.643352891869237,0.046474358974358976,0.3473282442748092,0.16783483691880638,일반,일반,일반,0,0,0
반곡초등학교,충남,논산시,초등학교,공립,면지역,36.18283686,127.2055143,145.0,16.0,16.0,0.0,11.0,9.1,84.0,0.0,1.0,13.181818181818182,4.983606621708336,4.442651256490317,2,일반형,일반형,5.464705882352941,0.03283642224012893,0.33587786259541985,0.10076335877862595,일반,일반,일반,0,0,0
반포중학교,충남,공주시,중학교,공립,면지역,36.40429868,127.2425628,52.0,9.0,9.0,0.0,7.0,5.8,143.2,0.0,1.0,7.428571428571429,3.970291913552122,4.971201224850849,2,일반형,일반형,3.482773925104022,0.059433962264150944,0.20992366412213742,0.06297709923664123,일반,일반,일반,0,0,0
반포초등학교,충남,공주시,초등학교,공립,면지역,36.3996797,127.2450046,44.0,14.0,13.0,1.0,9.0,3.1,278.9,0.07142857142857142,0.9285714285714286,4.888888888888889,3.8066624897703196,5.634432396521408,0,도심밀집형,과밀형,1.8614290818149337,0.044444444444444446,0.10687022900763359,0.08206106870229007,일반,일반,일반,0,0,0
방포초등학교,충남,태안군,초등학교,공립,읍지역,36.50683663,126.3474688,26.0,9.0,9.0,0.0,7.0,2.9,581.5,0.0,1.0,3.7142857142857144,3.295836866004329,6.367329185439855,0,도심밀집형,과밀형,1.74068669527897,0.06851851851851852,0.09923664122137404,0.029770992366412213,일반,일반,일반,0,0,0
배방고등학교,충남,아산시,고등학교,공립,읍지역,36.76914725,127.0664537,1394.0,95.0,81.0,14.0,27.0,14.7,15.7,0.14736842105263157,0.8526315789473684,51.629629629629626,7.240649694255466,2.8154087194227095,1,소멸위험형,소멸위험형,8.843952095808381,0.005566756272401434,0.549618320610687,0.2680433909200482,일반,일반,일반,0,0,0
배방초등학교,충남,아산시,초등학교,공립,읍지역,36.77101185,127.0629455,1178.0,71.0,63.0,8.0,24.0,16.6,19.4,0.11267605633802817,0.8873239436619719,49.083333333333336,7.072421900537371,3.0155349008501706,1,소멸위험형,소멸위험형,9.979607843137256,0.007368532654792197,0.6221374045801528,0.26551446081066554,TOP5,일반,일반,1,0,0
배양초등학교,충남,홍성군,초등학교,공립,면지역,36.61442669,126.7088497,45.0,10.0,10.0,0.0,7.0,4.5,425.1,0.0,1.0,6.428571428571429,3.828641396489095,6.054674060505866,0,도심밀집형,과밀형,2.700938746773058,0.05632411067193676,0.1603053435114504,0.04809160305343512,일반,일반,일반,0,0,0
백강초등학교,충남,부여군,초등학교,공립,면지역,36.29607579,126.8910189,35.0,11.0,11.0,0.0,9.0,3.2,449.3,0.0,1.0,3.888888888888889,3.58351893845611,6.109914027307526,0,도심밀집형,과밀형,1.9208882966910947,0.05555555555555555,0.11068702290076336,0.033206106870229006,일반,일반,일반,0,0,0
백석초등학교,충남,논산시,초등학교,공립,면지역,36.2473222,127.1795713,64.0,16.0,12.0,4.0,8.0,4.0,342.5,0.25,0.75,8.0,4.174387269895637,5.839187111662404,0,도심밀집형,과밀형,2.401164483260553,0.037104072398190045,0.14122137404580154,0.21736641221374045,일반,일반,일반,0,0,0
백제중학교,충남,부여군,중학교,사립,면지역,36.27251325,126.8652629,264.0,23.0,14.0,9.0,7.0,11.5,100.9,0.391304347826087,0.6086956521739131,37.714285714285715,5.579729825986222,4.623991940228679,3,초과밀형,과밀형,6.9039254170755635,0.02272012578616352,0.42748091603053434,0.40215731828742113,일반,일반,TOP5,0,0,1
백제초등학교,충남,부여군,초등학교,공립,읍지역,36.27794156,126.9151036,106.0,15.0,15.0,0.0,13.0,7.1,200.4,0.0,1.0,8.153846153846153,4.672828834461906,5.305292980284462,2,일반형,일반형,4.261986097318768,0.03592289719626168,0.2595419847328244,0.07786259541984732,일반,일반,일반,0,0,0
백화초등학교,충남,태안군,초등학교,공립,읍지역,36.75287062,126.3083724,660.0,46.0,44.0,2.0,21.0,14.3,26.2,0.043478260869565216,0.9565217391304348,31.428571428571427,6.493753839851686,3.3032169733019514,1,소멸위험형,소멸위험형,8.594705882352942,0.011394727524382786,0.534351145038168,0.19074012612014604,일반,일반,일반,0,0,0
